FDQ47,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.155,2.0,0.16818637600000003,36.5874,1997.0,683.3974676521793
DRN36,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.2,3.0,0.050255855,97.3752,1999.0,1695.1041056567847
NCY06,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.25,1.0,0.061173235,128.5968,2004.0,2114.6466739079733
FDE52,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.395,2.0,0.029881147,89.5514,2004.0,1548.3573645782872
NCB54,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.76,1.0,0.05015421900000001,126.9336,2002.0,2087.681027913033
NCF31,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.13,1.0,0.05183762099999999,152.6024,2004.0,2493.9375851955338
FDJ08,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.695633368756642,1.0,0.11013617,189.7846,1985.0,4447.159275466296
NCC07,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.6,1.0,0.024086626,106.0964,2007.0,1783.3971407465742
NCD19,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.695633368756642,1.0,0.013115567,53.7614,1985.0,2356.4897105568234
FDL46,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.35,1.0,0.0,118.9466,1999.0,1980.9960219057466
FDM20,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.038764257999999996,246.2144,2002.0,3946.5384695008815
NCI06,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.3,1.0,0.07986963,180.46599999999998,1998.0,982.8338517977227
DRM11,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.57,1.0,0.066057085,259.3278,2004.0,4152.404654488419
NCH07,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.15,1.0,0.093044518,158.4604,2009.0,2236.6477021910487
FDS23,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.635,1.0,0.140771867,129.4994,1987.0,2066.32362415822
FDO49,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.6,2.0,0.033186809,49.1008,2009.0,582.5924238323814
FDS35,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.3,1.0,0.11139344,65.2826,1999.0,1121.2934467180821
DRK39,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.02,1.0,0.049966527000000004,82.525,2002.0,1397.481931228771
DRI39,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.8,1.0,0.09721299800000001,58.293,1999.0,1014.0389044440926
FDV04,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.825,2.0,0.150863781,158.0288,2007.0,2593.7321635318785
NCN14,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.1,1.0,0.09190040599999999,182.5608,2004.0,2944.1924771249487
FDH08,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.51,1.0,0.017414576,231.101,1987.0,3679.550122249939
FDS20,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.85,1.0,0.053866912,183.0292,1997.0,2962.242237886001
FDV40,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.35,1.0,0.014714625,75.4038,1999.0,1300.8800788011013
FDZ48,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.75,1.0,0.127140836,110.5544,1998.0,-121.36361444048453
FDS24,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.695633368756642,2.0,0.061923154,87.5514,1985.0,2899.5438133216394
FDK44,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.6,1.0,0.122417514,174.3738,1999.0,2812.3679520428486
FDS48,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.15,1.0,0.0,150.4708,2002.0,2464.3058846753574
FDK26,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.46,2.0,0.053858378,186.924,1998.0,1123.8050379789638
FDD23,OUT045,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.5,2.0,0.048784266,188.5898,2002.0,3077.6502334059787
NCH54,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.5,0.0,0.073080167,161.49200000000002,2007.0,2604.9933864857394
NCP14,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.275,1.0,0.184602443,106.5306,1998.0,-194.68703816495145
FDM60,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.8,2.0,0.080582001,39.4138,1998.0,-1181.942998447269
FDV24,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.635,1.0,0.103856487,151.305,2007.0,2472.558490138239
FDH08,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.51,1.0,0.017500078999999998,228.801,2009.0,3354.770587067149
FDS12,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.695633368756642,1.0,0.173275373,127.6362,1985.0,3462.803002315557
FDR39,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.695633368756642,1.0,0.08339348099999999,180.6292,1985.0,4311.921626142495
FDP12,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.695633368756642,2.0,0.0450476,36.4874,1985.0,2109.3929285475424
DRF60,OUT027,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.695633368756642,1.0,0.051816577,236.4564,1985.0,5189.341147742045
FDC09,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.5,2.0,0.026297031000000002,102.7332,2004.0,1751.8525229408442
FDF50,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.905,3.0,0.117808305,198.5768,2009.0,2919.330176362726
FDG28,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.285,2.0,0.049270974,243.9144,2004.0,3946.0759419422357
NCE19,OUT017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.97,1.0,0.093540749,55.4956,2007.0,982.5232231818281
NCM53,OUT010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.75,1.0,0.08710582300000001,108.228,1998.0,-147.23022282411966
NCN18,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.895,1.0,0.0,110.9544,1999.0,1862.5109478454724
FDF32,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.35,1.0,0.068068082,199.1426,2004.0,3210.1390384875467
FDF11,OUT013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.195,2.0,0.01761655,239.4538,1987.0,3838.512237653271
DRI59,OUT049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.5,1.0,0.040898157000000004,225.2088,1999.0,3629.290563218796
NCG54,OUT035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.1,1.0,0.07979117599999999,169.5106,2004.0,2747.976605656073
FDM44,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.5,1.0,0.031049674,101.399,1997.0,1696.1100969600775
FDT57,OUT018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.2,1.0,0.019112323,236.2248,2009.0,3465.9116010802863
FDV24,OUT046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.635,1.0,0.10327233599999999,151.205,1997.0,2455.2116065589817
